Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Fri 3/4/22,43680000,44965000,675240000,1260000,660000,556,561,5.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 3/9/22,62629000,62803000,449640000,180000,60000,561,561,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 3/11/22,50550000,51457000,160560000,900000,420000,561,568,6.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Richmond Pkwy, San Pablo CA 94806, US",,0,0,0
2302  - 2302,Fri 3/11/22,52261000,57101000,780000,4860000,1800000,568,591,23,,"Blume Dr, San Pablo CA 94806, US","857 Capitol St, Vallejo CA 94590, US",,0,0,0
2302  - 2302,Fri 3/11/22,57733000,58222000,660000,480000,60000,591,593,1.3,,"859 Capitol St, Vallejo CA 94590, US","860 Butte St, Vallejo CA 94590, US",,0,0,0
2302  - 2302,Fri 3/11/22,58951000,61453000,720000,2520000,840000,593,611,18.5,,"862 Butte St, Vallejo CA 94590, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Mon 3/14/22,26615000,27713000,220740000,1080000,180000,611,623,12.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Park Rd, Benicia CA 94510, US",,0,0,0
2302  - 2302,Mon 3/14/22,28779000,29241000,1080000,480000,120000,623,626,2.9,,"Park Rd, Benicia CA 94510, US","1931 E 2nd St, Benicia CA 94510, US",,0,0,0
2302  - 2302,Mon 3/14/22,30227000,31569000,960000,1320000,600000,626,635,9.1,,"1941 E 2nd St, Benicia CA 94510, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Mon 3/14/22,65087000,65358000,33540000,300000,180000,635,635,0.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Tue 3/15/22,26897000,37037000,47940000,10140000,6480000,635,658,22.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Central Park Dr, Berkeley CA 94708, US",,0,0,0
2302  - 2302,Tue 3/15/22,46503000,56091000,9480000,9600000,3420000,658,720,62.1,,"Central Park Dr, Berkeley CA 94708, US","162 40th Street Way, Oakland CA 94611, US",,0,0,0
2302  - 2302,Tue 3/15/22,58703000,59764000,2640000,1080000,600000,720,722,1.7,,"162 40th Street Way, Oakland CA 94611, US","770 Magnolia Ave, Piedmont CA 94611, US",,0,0,0
2302  - 2302,Tue 3/15/22,65155000,69804000,5400000,4620000,1380000,722,766,44.1,,"770 Magnolia Ave, Piedmont CA 94611, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 3/16/22,30199000,34870000,46800000,4680000,1440000,766,801,34.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","14819 Juniper St, San Leandro CA 94579, US",,0,0,0
2302  - 2302,Wed 3/16/22,36352000,38950000,1500000,2580000,240000,801,834,32.8,,"14819 Juniper St, San Leandro CA 94579, US","830 Willow Ave, Hercules CA 94547, US",,0,0,0
2302  - 2302,Wed 3/16/22,39600000,40224000,660000,600000,300000,834,837,3.1,,"830 Willow Ave, Hercules CA 94547, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 3/16/22,60183000,64783000,19980000,4620000,1320000,837,861,24.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 3/17/22,46704000,49647000,68340000,2940000,420000,861,890,29.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2355 Folsom St, San Francisco CA 94110, US",,0,0,0
2302  - 2302,Thu 3/17/22,50576000,52327000,900000,1740000,840000,890,896,5.4,,"2355 Folsom St, San Francisco CA 94110, US","34 Sergeant John V Young Ln, San Francisco CA 94112, US",,0,0,0
2302  - 2302,Thu 3/17/22,67903000,73864000,15600000,5940000,2340000,896,927,31,,"46 Sergeant John V Young Ln, San Francisco CA 94112, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 3/18/22,49338000,55372000,61860000,6060000,3840000,927,943,15.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2566 Road 20, San Pablo CA 94806, US",,0,0,0
2302  - 2302,Fri 3/18/22,61773000,63469000,6420000,1680000,480000,943,950,7.4,,"2562 Road 20, San Pablo CA 94806, US","Atlas Rd, San Pablo CA 94806, US",,0,0,0
2302  - 2302,Fri 3/18/22,64524000,67731000,1080000,3180000,1980000,950,959,8.6,,"Atlas Rd, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Tue 3/22/22,56333000,59930000,334200000,3600000,1140000,959,973,14.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 3/23/22,49842000,58835000,76320000,9000000,4920000,973,1004,30.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1575 Mann Dr, Pinole CA 94564, US",,0,0,0
2302  - 2302,Wed 3/23/22,61227000,63102000,2400000,1860000,1020000,1004,1010,6.2,,"1575 Mann Dr, Pinole CA 94564, US","1224 23rd St, Richmond CA 94804, US",,0,0,0
2302  - 2302,Wed 3/23/22,64142000,66869000,1020000,2700000,900000,1010,1024,13.7,,"1224 23rd St, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Tue 3/29/22,48664000,55028000,500220000,6360000,2400000,1024,1073,48.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2517 Bancroft Way, Berkeley CA 94720, US",,0,0,0
2302  - 2302,Tue 3/29/22,62929000,63995000,7920000,1080000,660000,1073,1074,1.4,,"2515 Bancroft Way, Berkeley CA 94720, US","2655 Milvia St, Berkeley CA 94704, US",,0,0,0
2302  - 2302,Tue 3/29/22,65004000,69915000,1020000,4920000,1260000,1074,1122,47.8,,"2657 Milvia St, Berkeley CA 94704, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 3/30/22,48291000,50035000,64800000,1740000,1080000,1122,1130,8.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Christine Dr, San Pablo CA 94806, US",,0,0,0
2302  - 2302,Wed 3/30/22,50856000,52836000,840000,1980000,960000,1130,1140,9.7,,"Christine Dr, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 3/31/22,47918000,50428000,81480000,2520000,420000,1140,1162,22.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","336 45th St, Oakland CA 94609, US",,0,0,0
2302  - 2302,Thu 3/31/22,51460000,57699000,1020000,6240000,2040000,1162,1190,27.4,,"339 45th St, Oakland CA 94609, US","11360 San Pablo Ave, El Cerrito CA 94530, US",,0,0,0
2302  - 2302,Thu 3/31/22,60409000,61068000,2700000,660000,60000,1190,1192,2.2,,"11360 San Pablo Ave, El Cerrito CA 94530, US","600 Ashbury Ave, El Cerrito CA 94530, US",,0,0,0
2302  - 2302,Thu 3/31/22,68157000,72359000,7080000,4200000,480000,1192,1237,45.3,,"600 Ashbury Ave, El Cerrito CA 94530, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 3/1/22,55828000,59984000,100800000,4140000,2340000,262,274,11.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 3/2/22,47593000,52900000,73980000,5280000,3300000,274,289,15,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","263 Harry Elis Pl, Richmond CA 94804, US",,0,0,0
2503  - 2503,Wed 3/2/22,55180000,57966000,2280000,2760000,2160000,289,292,2.8,,"190 Harry Elis Pl, Richmond CA 94805, US","2570 Road 20, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Wed 3/2/22,62445000,65561000,4500000,3120000,780000,292,307,15,,"Abella Cir, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 3/4/22,49022000,50822000,156240000,1800000,720000,307,318,10.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Wildcat Creek Regional Trl, Richmond CA 94801, US",,0,0,0
2503  - 2503,Fri 3/4/22,54116000,56168000,3300000,2040000,1500000,318,320,2,,"Wildcat Creek Regional Trl, Richmond CA 94801, US","2524 Road 20, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Fri 3/4/22,63040000,65790000,6900000,2760000,780000,320,334,14.5,,"2525 Road 20, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 3/9/22,48998000,55685000,415200000,6660000,3060000,334,362,27.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1571 Mann Dr, Pinole CA 94564, US",,0,0,0
2503  - 2503,Wed 3/9/22,63025000,66134000,7320000,3120000,780000,362,379,17,,"1597 Mann Dr, Pinole CA 94564, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 3/10/22,34030000,36691000,54300000,2640000,1500000,379,391,12,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","95 S Napa Junction Rd, American Canyon CA 94503, US",,0,0,0
2503  - 2503,Thu 3/10/22,37626000,37859000,960000,240000,120000,391,391,0.2,,"140 S Napa Junction Rd, American Canyon CA 94503, US","508 S Napa Junction Rd, American Canyon CA 94503, US",,0,0,0
2503  - 2503,Thu 3/10/22,40736000,43905000,2880000,3180000,960000,391,399,8.3,,"S Napa Junction Rd, American Canyon CA 94503, US","516 S Napa Junction Rd, American Canyon CA 94503, US",,0,0,0
2503  - 2503,Thu 3/10/22,45116000,46451000,1200000,1320000,240000,399,412,13,,"192 S Napa Junction Rd, American Canyon CA 94503, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 3/11/22,47160000,54309000,87120000,7140000,1080000,412,476,64.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 3/14/22,33842000,34949000,235140000,1080000,420000,476,484,7.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","77 Spring St, Pinole CA 94564, US",,0,0,0
2503  - 2503,Mon 3/14/22,47305000,47305000,12360000,0,,484,485,1.6,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Mon 3/14/22,47305000,47907000,0,600000,60000,485,492,6.3,,"Appian Way, Pinole CA 94564, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 3/15/22,79080000,82366000,117600000,3300000,3180000,492,492,0.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 3/16/22,41777000,45322000,45840000,3540000,2700000,492,500,8.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Christine Dr, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Wed 3/16/22,48947000,54681000,3600000,5760000,3360000,500,514,14,,"Christine Dr, San Pablo CA 94806, US","2574 Road 20, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Wed 3/16/22,62049000,62049000,7380000,0,,514,515,0.9,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 3/16/22,62049000,64560000,0,2520000,960000,515,527,12,,"23rd St, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 3/17/22,46102000,50508000,67920000,4380000,2160000,527,559,32.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2150 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Thu 3/17/22,51482000,57906000,960000,6420000,2280000,559,595,35.7,,"2105 Bancroft Ave, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 3/18/22,47792000,56445000,76260000,8640000,4620000,595,622,27.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2574 Road 20, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Fri 3/18/22,62202000,67322000,5760000,5100000,1260000,622,645,22.6,,"Road 20, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 3/22/22,42076000,45297000,320340000,3240000,420000,645,681,36.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","159 Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 3/22/22,46033000,51354000,720000,5340000,2460000,681,713,32.1,,"157 Utah Ave, South San Francisco CA 94080, US","Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Tue 3/22/22,52271000,54406000,900000,2160000,420000,713,723,10.1,,"Bancroft Ave, San Leandro CA 94577, US","2276 Central Ave, Alameda CA 94501, US",,0,0,0
2503  - 2503,Tue 3/22/22,68708000,74006000,14280000,5280000,780000,723,769,46.2,,"1559 Park St, Alameda CA 94501, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 3/23/22,60067000,61019000,72480000,960000,180000,769,779,9.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2568 Road 20, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Wed 3/23/22,62091000,64726000,1080000,2640000,780000,779,792,13.7,,"Road 20, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 3/24/22,60943000,63486000,82620000,2520000,240000,792,818,25.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3rd St, Alameda CA 94501, US",,0,0,0
2503  - 2503,Thu 3/24/22,65074000,65074000,1560000,0,,818,819,1.2,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Thu 3/24/22,65074000,67917000,0,2820000,240000,819,845,25.8,,"Atlantic Ave, Alameda CA 94501, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 3/25/22,41730000,41730000,60240000,0,,845,852,7.1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 3/25/22,41730000,44201000,0,2460000,360000,852,869,17.4,,"Interstate Highway 80 W, San Pablo CA 94806, US","1251 McKay Ave, Alameda CA 94501, US",,0,0,0
2503  - 2503,Fri 3/25/22,47024000,52535000,2820000,5520000,660000,869,914,44.5,,"1249 McKay Ave, Alameda CA 94501, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sat 3/26/22,35055000,35790000,68940000,720000,60000,914,921,7.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Spring St, Pinole CA 94564, US",,0,0,0
2503  - 2503,Sun 3/27/22,44334000,44376000,94920000,60000,0,921,921,0.2,,"710 San Pablo Ave, Pinole CA 94564, US","83 Spring St, Pinole CA 94564, US",,0,0,0
2503  - 2503,Mon 3/28/22,45211000,46519000,87240000,1320000,540000,921,929,7.9,,"75 Spring St, Pinole CA 94564, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 3/28/22,64038000,64743000,17520000,720000,720000,929,929,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 3/31/22,46766000,52761000,241200000,6000000,3600000,929,958,29.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","5601 Balmoral Dr, Oakland CA 94619, US",,0,0,0
2503  - 2503,Thu 3/31/22,57688000,61628000,4920000,3960000,540000,958,985,26.8,,"5614 Balmoral Dr, Oakland CA 94619, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 3/1/22,51433000,56773000,93180000,5340000,2880000,2245,2267,21.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Graymont Cir, Concord CA 94518, US",,0,0,0
2802  - 2802,Tue 3/1/22,57798000,58458000,1020000,660000,540000,2267,2267,0.4,,"Graymont Cir, Concord CA 94518, US","2972 Treat Blvd, Concord CA 94518, US",,0,0,0
2802  - 2802,Tue 3/1/22,60018000,60530000,1560000,540000,300000,2267,2268,0.4,,"2972 Treat Blvd, Concord CA 94518, US","Graymont Cir, Concord CA 94518, US",,0,0,0
2802  - 2802,Tue 3/1/22,65640000,69563000,5100000,3900000,1860000,2268,2290,22.3,,"Graymont Cir, Concord CA 94518, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/2/22,51243000,52894000,68100000,1680000,960000,2290,2295,5.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Refugio Valley Rd, Hercules CA 94547, US",,0,0,0
2802  - 2802,Wed 3/2/22,53624000,55622000,720000,1980000,1020000,2295,2300,5,,"Refugio Valley Rd, Hercules CA 94547, US","Pinole Vista Ctr, Pinole CA 94564, US",,0,0,0
2802  - 2802,Wed 3/2/22,59636000,60262000,4020000,600000,240000,2300,2301,1.1,,"Pinole Vista Ctr, Pinole CA 94564, US","Mann Dr, Pinole CA 94564, US",,0,0,0
2802  - 2802,Wed 3/2/22,62155000,65187000,1920000,3060000,1260000,2301,2312,10.7,,"Mann Dr, Pinole CA 94564, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 3/3/22,46312000,60877000,67500000,14580000,6540000,2312,2377,64.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 3/4/22,49725000,54866000,75240000,5160000,3540000,2377,2388,11.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2568 Road 20, San Pablo CA 94806, US",,0,0,0
2802  - 2802,Fri 3/4/22,62842000,66592000,7980000,3780000,1860000,2388,2400,12,,"2568 Road 20, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 3/5/22,36804000,51038000,56640000,14220000,4560000,2400,2517,116.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Cleveland Ave, Santa Rosa CA 95401, US",,0,0,0
2802  - 2802,Sat 3/5/22,61352000,62733000,10320000,1380000,360000,2517,2529,12,,"Cleveland Ave, Santa Rosa CA 95401, US","6941 Covey Rd, Forestville CA 95436, US",,0,0,0
2802  - 2802,Sat 3/5/22,63667000,63809000,960000,120000,60000,2529,2529,0.1,,"6943 Covey Rd, Forestville CA 95436, US","7015 Covey Rd, Forestville CA 95436, US",,0,0,0
2802  - 2802,Sat 3/5/22,67511000,78600000,3720000,11100000,2340000,2529,2642,113,,"Covey Rd, Forestville CA 95436, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 3/8/22,56376000,59981000,237000000,3600000,1680000,2642,2654,11.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/9/22,49264000,56243000,75660000,6960000,3780000,2654,2680,25.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1575 Mann Dr, Pinole CA 94564, US",,0,0,0
2802  - 2802,Wed 3/9/22,62728000,64547000,6480000,1800000,540000,2680,2688,8.7,,"1575 Mann Dr, Pinole CA 94564, US","4705 Berk Ave, Richmond CA 94804, US",,0,0,0
2802  - 2802,Wed 3/9/22,65559000,67888000,1020000,2340000,420000,2688,2706,17.7,,"4705 Berk Ave, Richmond CA 94804, US","401 Parker Ave, Rodeo CA 94572, US",,0,0,0
2802  - 2802,Wed 3/9/22,68788000,69558000,900000,780000,480000,2706,2708,2.5,,"401 Parker Ave, Rodeo CA 94572, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 3/10/22,27446000,30910000,44280000,3480000,1800000,2708,2732,23.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3036 Travis Blvd, Fairfield CA 94534, US",,0,0,0
2802  - 2802,Thu 3/10/22,35066000,40543000,4140000,5460000,1560000,2732,2770,38.3,,"3038 Travis Blvd, Fairfield CA 94534, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 3/10/22,50804000,56613000,10260000,5820000,1800000,2770,2804,34.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2152 24th Ave, San Francisco CA 94116, US",,0,0,0
2802  - 2802,Thu 3/10/22,62630000,72492000,6000000,9840000,3600000,2804,2838,34,,"2154 24th Ave, San Francisco CA 94116, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 3/11/22,46478000,60369000,60360000,13920000,5340000,2838,2915,76.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1573 Mann Dr, Pinole CA 94564, US",,0,0,0
2802  - 2802,Fri 3/11/22,61573000,64065000,1200000,2520000,720000,2915,2926,11.1,,"1573 Mann Dr, Pinole CA 94564, US","3490 Richmond Pkwy, San Pablo CA 94806, US",,0,0,0
2802  - 2802,Fri 3/11/22,65129000,67147000,1080000,2040000,1020000,2926,2933,7.5,,"3490 Richmond Pkwy, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/16/22,44519000,48264000,405780000,3720000,960000,2933,2969,35.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1107 Eucalyptus Dr, San Francisco CA 94132, US",,0,0,0
